Neighborhood,quarter,year,time,NeighNum,OffenseCount,qtr_numeric,level,pop_2010,pop_2020,age_under18_2010,age_under18_2020,age_1864_2010,age_1864_2020,age_over65_2010,age_over65_2020,median_age_2010,median_age_2020,area_sq_mile_2010,area_sq_mile_2020,pop_black_2010,pop_black_2020,pop_white_2010,pop_white_2020,pop_hispanic_2010,pop_hispanic_2020,rentburd_pct_2010,rentburd_pct_2020,home_owner_pct_2010,home_owner_pct_2020,turnout_2020,no_ged_2010,no_ged_2020,BA_or_higher_2010,BA_or_higher_2020,tree_canopy_pct_2020,poverty_rate_2010,poverty_rate_2020,expDate,pct_white_2020,pct_black_2020,pct_hispanic_2020
Goose Hollow,2022 Q3,2022,31,31,211,2022.5,4,6515,7333,262,439,5597,5972,656,922,32.80488204956055,34.68953323364258,0.4340287018567324,0.4341044425964355,192,354,5776,6115,373,683,0.5423957705497742,0.5258664488792419,0.2797148525714874,0.2845929563045502,0.6058278679847717,0.05165478959679604,0.03421563655138016,0.613196074962616,0.7129914164543152,0.3004529178142548,0.2649618089199066,0.2259619981050491,2024-02-09,0.8339015409791354,0.04827492158734488,0.09314059729987727
Grant Park,2022 Q3,2022,31,32,49,2022.5,4,3937,4139,1001,1029,2584,2373,352,737,41.64132690429688,42.98507308959961,0.4986671283841133,0.5138497948646545,91,108,3738,3858,147,220,0.3628372550010681,0.3479955792427063,0.8332799077033997,0.777003824710846,0.9366474151611328,0.03140254318714142,0.02482890337705612,0.6542221307754517,0.7520892024040222,0.3018359243869781,0.07615458220243454,0.04633186757564545,2024-02-09,0.9321092051220101,0.02609325924136265,0.05315293549166465
Hayden Island,2022 Q3,2022,31,33,199,2022.5,4,2232,3000,184,325,1561,1857,487,818,53.51160430908203,51.55391693115234,3.219175100326538,2.983082056045532,71,125,2020,2447,157,562,0.7822580933570862,0.3326588571071625,0.7915966510772705,0.7730627655982971,0.5853162407875061,0.04944444447755814,0.08256412297487259,0.2644444406032562,0.333560585975647,0.2696448564529419,0.1593487858772278,0.06653523445129395,2024-02-09,0.8156666666666667,0.041666666666666664,0.18733333333333332
Hayhurst,2022 Q3,2022,31,34,25,2022.5,4,5338,5649,1039,1170,3419,3427,880,1052,42.67345809936523,41.9542236328125,1.144018530845642,1.142244100570679,130,211,4957,5119,218,363,0.5030458569526672,0.5306406021118164,0.5975531935691833,0.6116874814033508,0.8276379704475403,0.0643172413110733,0.02467561513185501,0.5479882955551147,0.6721339821815491,0.3907835483551025,0.08324416726827621,0.0753772035241127,2024-02-09,0.9061780846167463,0.03735174367144627,0.064259160913436
Hazelwood,2022 Q3,2022,31,35,718,2022.5,4,23365,26653,5313,5186,14584,17199,3468,4268,37.7659797668457,39.38172912597656,4.091025747358799,4.091775894165039,2157,3506,16990,17747,3528,4026,0.5975512862205505,0.6087834239006042,0.4822006523609161,0.4685787558555603,0.5264824628829956,0.2010002881288528,0.1231433898210526,0.1892161965370178,0.2771846652030945,0.1986183822154999,0.1948689967393875,0.1677799373865128,2024-02-09,0.6658537500468991,0.13154241548793758,0.15105241436236072
Healy Heights,2022 Q3,2022,31,36,1,2022.5,4,212,227,57,59,119,114,36,54,46.95313262939453,46.51202774047852,0.05884924158453941,0.05885978788137436,6,1,202,202,6,9,0.4713940322399139,0.4043859541416168,0.5092921853065491,0.5124037265777588,0.9667022228240967,0.01362818200141191,0.01131034456193447,0.7629210352897644,0.7401379346847534,0.5893962383270264,0.1476628184318542,0.0673241838812828,2024-02-09,0.8898678414096917,0.004405286343612335,0.039647577092511016
Hillsdale,2022 Q3,2022,31,37,76,2022.5,4,7638,8355,1447,1610,5149,5289,1042,1457,42.16059875488281,42.72953796386719,1.872426629066467,1.872766733169556,150,327,7127,7592,320,526,0.3967782557010651,0.4324598014354706,0.6448043584823608,0.6488656997680664,0.8381949067115784,0.0278183538466692,0.01956573873758316,0.6715611815452576,0.7436351776123047,0.5514228940010071,0.1021865978837013,0.07776488363742828,2024-02-09,0.9086774386594854,0.03913824057450628,0.06295631358467983
Hillside,2022 Q3,2022,31,38,13,2022.5,4,2203,2405,364,377,1423,1362,417,667,49.36833190917969,49.83743667602539,0.695236437022686,0.7051200270652771,20,45,2074,2210,41,136,0.2644356191158295,0.4846367537975311,0.7327443957328796,0.7715163826942444,0.846357524394989,0.008597750216722488,0.02039510942995548,0.7903532385826111,0.828579843044281,0.8282911777496338,0.0440518893301487,0.05316212400794029,2024-02-09,0.918918918918919,0.018711018711018712,0.05654885654885655
Hollywood,2022 Q3,2022,31,39,127,2022.5,4,1578,2248,190,225,1174,1649,214,374,42.63466262817383,42.32064056396484,0.2216382399201393,0.2216736227273941,88,130,1403,1931,75,190,0.3958404362201691,0.3450748026371002,0.4402399659156799,0.4004724621772766,0.6747404932975769,0.05012090876698494,0.04088522121310234,0.6025663018226624,0.7183535695075989,0.1667777448892593,0.1508810520172119,0.09084618836641312,2024-02-09,0.8589857651245552,0.05782918149466192,0.08451957295373666
Homestead,2022 Q3,2022,31,40,72,2022.5,4,1844,2029,162,193,1497,1477,185,359,36.40175628662109,38.42417526245117,0.8120959997177124,0.8122410774230957,35,64,1480,1723,73,148,0.4625053703784943,0.4292944669723511,0.5300357937812805,0.5336247086524963,0.6170316934585571,0.009288939647376537,0.0081212492659688,0.7613100409507751,0.7751418352127075,0.4452923536300659,0.1652537733316422,0.06398992985486984,2024-02-09,0.84918679152291765,0.031542631838344014,0.07294233612617053
Hosford-Abernethy,2022 Q3,2022,31,41,274,2022.5,4,7312,7713,1024,1089,5762,5661,526,963,36.86441040039063,39.14288711547852,1.300564885139465,1.294402599334717,120,197,6722,6979,275,497,0.4810866117477417,0.3738162219524384,0.5024315118789673,0.5560221672058105,0.7993659377098083,0.02633356116712093,0.02604722790420055,0.6129385828971863,0.6357313394546509,0.1795643866062164,0.1413323134183884,0.08215714246034622,2024-02-09,0.9048359911837158,0.02554129391935693,0.06443666537015429
Humboldt,2022 Q3,2022,31,42,138,2022.5,4,5110,5513,997,875,3778,4158,335,480,32.93853378295898,36.03562545776367,0.5497918725013733,0.549881637096405,1450,1172,3219,3944,596,568,0.5056453943252563,0.3953079879283905,0.5333823561668396,0.5134546160697937,0.6862871646881104,0.0764678493142128,0.02472015470266342,0.414628654718399,0.6512219309806824,0.2081679552793503,0.2557266652584076,0.1127342060208321,2024-02-09,0.7153999637221113,0.21258842735352804,0.10302920370034464
Irvington,2022 Q3,2022,31,43,98,2022.5,4,8501,8852,1680,1510,5946,5749,875,1593,40.51592636108398,41.95815658569336,0.8619025871157646,0.8620477914810181,679,588,7491,7854,391,600,0.4229882061481476,0.4097268581390381,0.6168595552444458,0.5787540078163147,0.8435031175613403,0.02759380638599396,0.0179202388972044,0.6511216759681702,0.7311909198760986,0.3662683069705963,0.07087135314941406,0.04952909052371979,2024-02-09,0.8872571170356981,0.06642566651604158,0.06778129236330772
Kenton,2022 Q3,2022,31,44,191,2022.5,4,7272,8088,1481,1376,5203,5945,588,767,35.19524383544922,37.5327262878418,3.434577703475952,3.446050643920898,1159,916,5322,6379,878,937,0.6353914737701416,0.5114327073097229,0.6760960221290588,0.6856920719146729,0.7492550611495972,0.1410492658615112,0.04980863258242607,0.357365757226944,0.5026248097419739,0.1563581228256226,0.1316844969987869,0.09111465513706207,2024-02-09,0.7886993076162215,0.1132542037586548,0.11585064292779426
Kerns,2022 Q3,2022,31,45,282,2022.5,4,5340,6958,419,490,4600,5898,321,570,34.62934494018555,35.76543426513672,0.8264292478561401,0.826576292514801,186,323,4896,6067,349,658,0.4565751850605011,0.4479618668556213,0.2460853457450867,0.1745209395885468,0.7184600830078125,0.02839593775570393,0.0363980233669281,0.5341364741325378,0.6762343645095825,0.1803668737411499,0.2261582911014557,0.1182096973061562,2024-02-09,0.8719459614831848,0.046421385455590686,0.09456740442655935
King,2022 Q3,2022,31,46,143,2022.5,4,6103,6775,1124,1180,4571,4992,409,602,33.32051086425781,36.15532302856445,0.6323684453964233,0.6324724555015564,1780,1361,3964,4929,658,738,0.5843939781188965,0.43110391497612,0.4801068603992462,0.4803720712661743,0.7260341048240662,0.08206942677497864,0.02844170853495598,0.4512963593006134,0.563357412815094,0.2127789855003357,0.2274645864963531,0.1317787915468216,2024-02-09,0.7275276752767528,0.20088560885608855,0.108929889298893
Laurelhurst,2022 Q3,2022,31,47,67,2022.5,4,4633,4878,1111,1138,2983,2841,539,899,43.18212890625,43.64046859741211,0.6677953004837036,0.667917788028717,75,119,4370,4490,156,269,0.3609022796154022,0.4440623819828033,0.8637992739677429,0.78662109375,0.9377005100250244,0.04011411592364311,0.01782798208296299,0.71418297290802,0.7390751242637634,0.3775681555271149,0.03213464468717575,0.03054501675069332,2024-02-09,0.9204592045920459,0.024395243952439524,0.05514555145551456
Lents,2022 Q3,2022,31,48,426,2022.5,4,20454,22236,5061,4584,13213,14794,2180,2858,35.46827697753906,37.76908493041992,3.689478605985641,3.690140724182129,1278,1787,14308,14390,3198,3695,0.5246796011924744,0.4425888359546661,0.5442822575569153,0.5661652088165283,0.5496261119842529,0.2162164002656937,0.1423054039478302,0.1481728553771973,0.2774192988872528,0.230579286813736,0.2169755399227142,0.1436474919319153,2024-02-09,0.6471487677639863,0.08036517359237273,0.16617197337650658
Linnton,2022 Q3,2022,31,49,26,2022.5,4,669,784,113,132,488,519,67,133,43.2985954284668,43.1900520324707,8.224177837371826,9.485746383666992,4,16,635,715,22,68,0.8385783433914185,0.647689700126648,0.7924773693084717,0.8159343004226685,0.7707275748252869,0.003528471337631345,0.02539128251373768,0.4585348069667816,0.6222579479217529,0.3621876537799835,0.1038955301046371,0.08564078062772751,2024-02-09,0.9119897959183674,0.02040816326530612,0.08673469387755102
Lloyd,2022 Q3,2022,31,50,265,2022.5,4,1002,2665,30,76,666,2294,306,295,47.94051742553711,38.74052429199219,0.5568257495760918,0.5569182634353638,85,324,859,2000,39,281,0.5597800612449646,0.5229079127311707,0.1980445683002472,0.0989740639925003,0.4461182057857513,0.03363313525915146,0.03288783505558968,0.5428025126457214,0.5525935292243958,0.07920735329389572,0.1959633529186249,0.207781046628952,2024-02-09,0.7504690431519699,0.12157598499061914,0.10544090056285178
Madison South,2022 Q3,2022,31,51,150,2022.5,4,7117,7208,1421,1289,4791,4692,905,1226,37.53083801269531,40.78790283203125,1.757166020572186,1.757460236549377,826,869,5145,5248,596,722,0.6671191453933716,0.5583364963531494,0.6479302644729614,0.5700899958610535,0.6937370300292969,0.1148295104503632,0.07520117610692978,0.3379457592964172,0.3901003301143646,0.2931194007396698,0.2123537063598633,0.09944825619459152,2024-02-09,0.7280799112097669,0.12056048834628191,0.10016648168701443
Maplewood,2022 Q3,2022,31,52,8,2022.5,4,2559,2821,527,590,1579,1556,453,675,47.18737411499023,45.81896209716797,0.6193448901176453,0.6191527247428894,51,49,2425,2635,100,147,0.6744523644447327,0.6625628471374512,0.7356846332550049,0.7899839282035828,0.8561631441116333,0.03726843371987343,0.004046749789267778,0.6296818852424622,0.6994117498397827,0.4728183448314667,0.06682915985584259,0.01989911682903767,2024-02-09,0.9340659340659341,0.017369727047146403,0.052109181141439205
Markham,2022 Q3,2022,31,53,4,2022.5,4,2425,2617,488,546,1666,1670,271,401,40.66880798339844,41.69706344604492,0.5191608667373657,0.519254744052887,68,79,2238,2410,89,163,0.413350373506546,0.3989613652229309,0.8997318744659424,0.8640691637992859,0.9205467700958252,0.009593692608177662,0.007570629473775625,0.6506438255310059,0.7485281229019165,0.4420226216316223,0.06457975506782532,0.05745068565011024,2024-02-09,0.9209017959495606,0.030187237294612153,0.06228505922812381
Marshall Park,2022 Q3,2022,31,54,1,2022.5,4,1439,1493,268,278,1018,870,153,345,45.0596923828125,46.84675979614258,0.6105482578277588,0.6106621026992798,8,32,1383,1409,41,70,0.5185977220535278,0.5088974833488464,0.9085366129875183,0.8919363617897034,0.9206679463386536,0.007511231582611799,0.01187329087406397,0.7105678915977478,0.7614149451255798,0.603891134262085,0.05998512357473373,0.04779333993792534,2024-02-09,0.9437374413931681,0.021433355659745478,0.04688546550569324
Mill Park,2022 Q3,2022,31,55,139,2022.5,4,8650,9123,2366,2099,5387,5864,897,1160,33.9751091003418,36.42301940917969,1.058427251875401,1.05859375,733,994,6246,5839,1373,1720,0.568322479724884,0.5766628384590149,0.4627130627632141,0.5667329430580139,0.5048405528068542,0.2343230694532394,0.1910469979047775,0.1914295256137848,0.1683832257986069,0.2065545171499252,0.2530426681041718,0.2625124752521515,2024-02-09,0.6400306916584457,0.10895538748218787,0.18853447330921846
Montavilla,2022 Q3,2022,31,56,308,2022.5,4,16186,16942,3181,2872,11570,12078,1434,1992,35.74959182739258,38.45507431030273,2.17823600769043,2.178619861602783,1195,1322,12142,12928,1434,1830,0.5782561898231506,0.5327033996582031,0.5811697244644165,0.6219419240951538,0.6828259825706482,0.08819729834794998,0.08532019704580307,0.347182959318161,0.4903140962123871,0.1904739886522293,0.1534456163644791,0.1338614672422409,2024-02-09,0.7630740172352732,0.07803092905205997,0.10801558257584701
Mt Scott-Arleta,2022 Q3,2022,31,57,109,2022.5,4,7397,8037,1387,1482,5369,5653,641,902,36.43314743041992,39.00182723999023,0.8637601137161255,0.8639430403709412,229,378,6174,6759,675,771,0.493725061416626,0.5150896906852722,0.6263344287872314,0.6901379227638245,0.7583523988723755,0.1155324876308441,0.07178711891174316,0.3185242712497711,0.491946280002594,0.2083941251039505,0.1281755715608597,0.1102979779243469,2024-02-09,0.8409854423292273,0.04703247480403135,0.09593131765584173
Mt Tabor,2022 Q3,2022,31,58,117,2022.5,4,10196,10751,1650,1770,7122,6914,1423,2067,41.64230346679688,43.3736457824707,1.598198652267456,1.598502159118652,225,334,9278,9630,415,669,0.5435391664505005,0.4504941701889038,0.6338299512863159,0.6293010711669922,0.8437474370002747,0.04375414177775383,0.04440253600478172,0.555317759513855,0.6054929494857788,0.3259203433990479,0.09405304491519928,0.06788419187068939,2024-02-09,0.8957306297088643,0.031066877499767463,0.06222676960282764
Multnomah,2022 Q3,2022,31,59,104,2022.5,4,7510,8395,1291,1486,5506,5610,714,1299,37.21694183349609,39.49721527099609,1.442823767662048,1.443088293075562,308,450,6846,7382,456,700,0.3691480755805969,0.3365598022937775,0.4862237572669983,0.5183707475662231,0.7733619213104248,0.05045616254210472,0.02273307740688324,0.5624294281005859,0.6481351256370544,0.3566880524158478,0.1597158759832382,0.08380661904811859,2024-02-09,0.8793329362715903,0.05360333531864205,0.08338296605122096
North Tabor,2022 Q3,2022,31,60,160,2022.5,4,5213,5506,834,817,3803,3845,575,844,37.98878860473633,40.46058654785156,0.5852351784706116,0.5853435397148132,402,394,4422,4742,332,444,0.4732678830623627,0.4171438217163086,0.4537825584411621,0.4020881652832031,0.7560122013092041,0.05132086575031281,0.0686301738023758,0.4725123643875122,0.533524215221405,0.2289240509271622,0.175095871090889,0.1459575742483139,2024-02-09,0.8612422811478387,0.071558300036324,0.08063930257900472
Northwest,2022 Q3,2022,31,61,583,2022.5,4,13623,18319,1098,1460,11231,14615,1294,2245,36.38750457763672,36.74131393432617,1.55819662893191,1.558461546897888,343,794,12408,15909,712,1504,0.4263969957828522,0.4501731097698212,0.2792054712772369,0.2360049933195114,0.6033301949501038,0.02140782587230206,0.02055663987994194,0.685412585735321,0.7032976746559143,0.7394087314605713,0.1647912412881851,0.1230925768613815,2024-02-09,0.8684426005786342,0.04334297723674873,0.08210055134013865
Northwest Heights,2022 Q3,2022,31,62,9,2022.5,4,5693,5927,1707,1533,3584,3606,402,788,40.59978103637695,44.03619003295898,1.371370315551758,1.371601939201355,127,175,4612,4466,182,323,0.1064482778310776,0.2887559235095978,0.8854044675827026,0.8634869456291199,0.8531783819198608,0.009280330501496792,5.334283923730254e-4,0.7695841193199158,0.830566942691803,0.5870721936225891,0.0182673204690218,0.02092835120856762,2024-02-09,0.7535009279568078,0.029525898430909397,0.054496372532478486
Northwest Industrial,2022 Q3,2022,31,63,30,2022.5,3,55523,75590,5210,8075,44498,55717,5815,11798,38.89575576782227,40.60721969604492,30.89059988828376,31.47030590986833,2143,3801,48140,63314,2738,6122,0.486264169216156,0.4633666276931763,0.3555013835430145,0.3424146175384521,0.6233553886413574,0.03769248723983765,0.03384105488657951,0.6424113512039185,0.6791003942489624,0.5522142648696899,0.1769092679023743,0.1453332901000977,2024-02-09,0.8375975658155841,0.05028442915729594,0.08098954888212727
Old Town/Chinatown,2022 Q3,2022,31,64,269,2022.5,4,3893,4159,99,122,3641,3639,153,398,40.37778091430664,43.40354537963867,0.2806577980518341,0.2807061374187469,504,434,3132,3357,293,503,0.513095498085022,0.4758440852165222,0.2427135705947876,0.1552074253559113,0.3566713631153107,0.0853167474269867,0.204990416765213,0.558607280254364,0.3025221228599548,0.1132250055670738,0.2889612019062042,0.3312071561813354,2024-02-09,0.8071651839384467,0.10435200769415726,0.12094253426304401
Overlook,2022 Q3,2022,31,66,171,2022.5,4,6090,7229,987,1076,4645,5362,458,791,37.44049072265625,38.32625579833984,3.184040307998657,3.184558629989624,465,497,5235,6188,449,656,0.4147834479808807,0.3742731511592865,0.6020002365112305,0.4919716417789459,0.7882333993911743,0.08322493731975555,0.02780997939407825,0.4792174696922302,0.6326291561126709,0.1269525736570358,0.1367891579866409,0.07827691733837128,2024-02-09,0.8559966800387329,0.06875086457324664,0.09074560796790704
Parkrose,2022 Q3,2022,31,67,268,2022.5,4,6357,6253,1331,1194,4551,4376,475,682,34.93771743774414,38.12223815917969,2.009369850158691,2.00970458984375,947,1033,4158,3959,1011,1103,0.5355995297431946,0.5488036870956421,0.4966982007026672,0.5891407132148743,0.496459573507309,0.1246599107980728,0.1488422453403473,0.2156206220388412,0.2716435492038727,0.1573223173618317,0.2023545205593109,0.1554836481809616,2024-02-09,0.6331360946745562,0.16520070366224213,0.1763953302414841
Parkrose Heights,2022 Q3,2022,31,68,55,2022.5,4,6073,6171,1358,1169,3779,3956,937,1046,39.85465621948242,41.21404647827148,0.9736795425415039,0.9738451838493347,453,611,4628,4565,594,671,0.6311694383621216,0.4895637333393097,0.6163425445556641,0.6821227669715881,0.6901212334632874,0.1258018612861633,0.1086847186088562,0.2251238077878952,0.2823816537857056,0.210284635424614,0.07386650890111923,0.04455338418483734,2024-02-09,0.7397504456327986,0.09901150542861772,0.10873440285204991
